corp_code,corp_name,stock_code,corp_cls,induty_code,jurir_no,bizr_no,est_dt,acc_mt,adres,bsns_year,rcept_no,cfs_rev_t,cfs_rev_t1,cfs_rev_t2,cfs_assets_t,cfs_rev_3y_avg,ofs_rev_t,ofs_rev_t1,ofs_rev_t2,ofs_assets_t,ofs_rev_3y_avg,rev_source
00914341,(주)아이티켐,309710,K,21100,1801110520973,6178156392,20050526,12,충청북도 청주시 청원구 오창읍 양청송대길 231,2025,20260407003281,61966968775.0,49102752858.0,44958571087.0,181019209024.0,52009430907.0,57152225641.0,48801698588.0,43861842072.0,158787763585.0,49938588767.0,주요계정
00106623,현대위아(주),011210,Y,303,1942110000125,6098101770,19760329,12,경상남도 창원시 성산구  정동로 153,2025,20260317000785,8481561000000.0,8180886000000.0,8165581000000.0,7025106000000.0,8276009333333.0,7278797000000.0,6938051000000.0,6877041000000.0,5575653000000.0,7031296333333.0,주요계정
00172228,(주)엔케이,085310,Y,2512,1801110054641,6038106888,19840801,12,부산광역시 강서구 과학산단로 194-11 (주)엔케이,2025,20260323001528,130102265815.0,110936560917.0,91535244729.0,230547230245.0,110858023820.0,93350073189.0,84651809570.0,57267874084.0,179559889545.0,78423252281.0,주요계정
00416414,(주)넥스턴앤롤코리아,089140,K,292,1345110042264,1358139760,20000718,12,경기도 용인시 기흥구 기흥단지로121번길 35 (고매동),2025,20260323001746,70440930511.0,31640413075.0,41257657896.0,340909640792.0,47779667161.0,11808637507.0,13741156276.0,19343642640.0,209953687251.0,14964478808.0,주요계정
00659161,(주)싸이맥스,160980,K,29271,1311110153525,1298191801,20051202,12,경기도 화성시 동탄면 동탄산단2길 47 (주)싸이맥스,2025,20260323001377,164404533950.0,165058416302.0,156626583125.0,224003645356.0,162029844459.0,164244630048.0,164885513587.0,127773272699.0,227644860245.0,152301138778.0,주요계정
00631518,SK이노베이션(주),096770,Y,192,1101113710385,1018632319,20070703,12,서울특별시 종로구  종로 26,2025,20260316000827,80296054243000.0,74269646737000.0,76755738640000.0,105608481396000.0,77107146540000.0,4850904693000.0,1874893744000.0,2489429998000.0,39714545542000.0,3071742811667.0,주요계정
01596221,주식회사 세미티에스,0017J0,K,29299,1348110292970,1358640618,20140217,12,경기도 용인시 기흥구 용구대로2211번길 7,,,,,,,,,,,,,
01466373,(주)알트,459550,K,264,1311110492543,6888701019,20170901,12,"경기도 성남시 분당구 성남대로331번길 8, 1201호(정자동, 킨스타워)",2025,20260323000960,112948434552.0,127611954492.0,85244264915.0,62417435028.0,108601551320.0,111835396314.0,127611954492.0,85244264915.0,63277559650.0,108230538574.0,주요계정
00568461,(주)에이치씨보광산업,225530,K,239,1743110003882,5088116437,20040827,12,대구광역시 북구 유통단지로3길 40 &nbsp,2025,20260323001053,38493462752.0,63877146203.0,85460172473.0,175263808874.0,62610260476.0,38493462752.0,63877146203.0,85460172473.0,173489883117.0,62610260476.0,주요계정
00203847,국일신동(주),060480,K,24221,1201110082793,1398102120,19930226,12,경기도 안산시 단원구 번영2로 58 &nbsp,2025,20260316000972,,,,,,36286194700.0,31397800162.0,19639701107.0,46633517222.0,29107898656.0,주요계정
00885906,(주)에이치와이티씨,148930,K,25924,1101113364372,1138602327,20051221,12,경기도 군포시 산본로101번길 9-14,2025,20260319000343,30085095751.0,32321393845.0,40628539637.0,75519376109.0,34345009744.0,22153064500.0,24132039746.0,32923699589.0,71333035918.0,26402934612.0,주요계정
00145914,(주)인터엠,017250,K,265,1101110357403,1278158989,19831005,09,경기도 양주시 화합로1402번길 73 (덕정동),2025,20251217000580,60053752284.0,60338490432.0,50963849828.0,89210589811.0,57118697515.0,60053752284.0,60338490432.0,50963849828.0,88028246923.0,57118697515.0,주요계정
01099667,(주)에스디생명공학,217480,K,20423,1101113971466,2118818506,20080919,12,서울특별시 강서구 마곡중앙8로1길 66 -,2025,20260316001636,30069469569.0,34471256404.0,46942769396.0,48001780862.0,37161165123.0,26082959873.0,27315022442.0,31800876776.0,44713626290.0,28399619697.0,주요계정
00667425,(주)에이팩트,200470,K,261,1344110035203,1268603851,20070620,12,경기도 안성시 일죽면 서동대로 7280-26 &nbsp,2025,20260323001417,,,,,,110999185614.0,86722560746.0,93742317670.0,181859657148.0,97154688010.0,주요계정
00977650,(주)엔케이젠바이오텍코리아,182400,K,211,1101112421157,2068166254,20020114,12,경기도 수원시 영통구 창룡대로 440 -,2025,20260324000530,7862515138.0,8800038505.0,9947882202.0,14294115172.0,8870145282.0,7859202055.0,8667322015.0,10528426204.0,14240111014.0,9018316758.0,주요계정
00440712,(주)리튬포어스,073570,K,339,1101111549108,1138148008,19980523,12,서울특별시 성동구 아차산로17길 48 1120호,2025,20260323001735,,,,,,10653571827.0,15164117282.0,15633542239.0,59125143536.0,13817077116.0,주요계정
00159616,두산에너빌리티(주),034020,Y,29119,1942110000943,6098104684,19620920,12,경상남도 창원시 성산구  두산볼보로 22 두산중공업 주식회사,2025,20260320001246,17057876000000.0,16233055000000.0,17589888000000.0,27513223000000.0,16960273000000.0,7117023000000.0,6320304000000.0,6651862000000.0,14866375000000.0,6696396333333.0,주요계정
00164742,현대자동차(주),005380,Y,30121,1101110085450,1018109147,19671229,12,서울특별시 서초구  헌릉로 12,2025,20260318001394,186254472000000.0,175231153000000.0,162663579000000.0,368844849000000.0,174716401333333.0,78766791000000.0,79060777000000.0,78033758000000.0,98580388000000.0,78620442000000.0,주요계정
00524421,(주)테스,095610,K,29271,1345110064482,1358157375,20020919,12,경기도 용인시 처인구 양지면 중부대로 2374-36,2025,20260313000585,351115732341.0,240077826420.0,146938072263.0,487468886334.0,246043877008.0,347392290853.0,237287236903.0,144390647443.0,490722529366.0,243023391733.0,주요계정
00966168,(주)디알젬,263690,K,27111,1101112863789,2208671516,20030925,12,경기도 광명시 하안로 60 광명테크노파크 E동 7층,2025,20260312000972,102746224632.0,104005797536.0,112916729575.0,121965831481.0,106556250581.0,99665641313.0,101444716613.0,110536853838.0,122608366116.0,103882403921.0,주요계정
00683061,(주)한라캐스트,125490,K,303,1201110371576,1318190799,20050501,12,인천광역시 남동구 은봉로105번길 59,2025,20260319000665,155882334021.0,144441528834.0,121979644190.0,193037330869.0,140767835682.0,52627004528.0,49244987112.0,42945090808.0,120849357896.0,48272360816.0,주요계정
01259418,대보마그네틱(주),290670,K,28909,1101111114589,1308150004,19941229,12,경기도 화성시 팔탄면 현대기아로 25-13,2025,20260630001121,26147290618.0,28393852143.0,39999530917.0,47498260722.0,31513557893.0,25011777955.0,28393852143.0,39999530917.0,46789089750.0,31135053672.0,주요계정
00486875,(주)우양,103840,K,103,1644110000820,3098101598,19920401,12,충청남도 서천군 장항읍 장산로 357,2025,20260323001414,,,,,,183775849010.0,176260400982.0,191294814010.0,153372644843.0,183777021334.0,주요계정
00356370,(주)LG생활건강,051900,Y,20422,1101112208000,1078198143,20010403,12,서울특별시 중구 후암로 98 LG서울역빌딩,2025,20260316000985,6355489977342.0,6811918756741.0,6804839370129.0,6869383558281.0,6657416034737.0,3040730093373.0,3534849946196.0,3500213662373.0,4931297372939.0,3358597900647.0,주요계정
00220109,(주)알파에이아이,043100,K,27192,1347110014590,1258115723,19950712,12,경기 평택시 서탄면 금암리 34-6,2025,20260721000833,16834272765.0,20680847259.0,20782266469.0,72724392380.0,19432462164.0,12440049700.0,11383087418.0,9673409438.0,64424520952.0,11165515519.0,주요계정
00560982,주식회사 바이오솔루션,086820,K,211,1301110057421,1248169186,20000114,12,"서울특별시 노원구 공릉로 232 5층 (공릉동, 서울테크노파크)",2025,20260319001181,15199886701.0,12888526978.0,12461714311.0,68480637029.0,13516709330.0,15209634550.0,12888526978.0,12461714311.0,68472430209.0,13519958613.0,주요계정
01267967,(주)마이크로디지탈,305090,K,271,1348110073536,1248199109,20020802,12,경기도 성남시 분당구 판교역로 225-15 업무B동 6층,2025,20260323001576,,,,,,12842770689.0,11533272625.0,10839854618.0,65200642119.0,11738632644.0,주요계정
01867758,한화비전(주),489790,Y,264,1311110745562,6808603414,20240902,12,경기도 성남시 분당구 판교로319번길 6,2025,20260316001204,1790921869125.0,493322362934.0,,1809393507006.0,1142122116030.0,821603769063.0,0.0,,1233667898265.0,410801884532.0,주요계정
00693554,(주)티케이케미칼,104480,K,20501,1101113783457,1078701960,20071109,12,대구광역시 북구  원대로 128 연우빌딩 3층,2025,20260323001373,,,,,,345756223802.0,339574686712.0,379151731204.0,1475543333684.0,354827547239.0,주요계정
00537832,(주)푸른로보틱스,094940,K,263,1101111444241,2298128699,19970724,12,서울특별시 서초구 효령로60길 23-10 (주)푸른빌딩 2층,2025,20260318001682,23475613984.0,34770823435.0,32289721635.0,45208269381.0,30178719685.0,23347881590.0,34628126715.0,32088823535.0,45054690564.0,30021610613.0,주요계정
00571483,(주)오이솔루션,138080,K,26410,2001110180384,4098176875,20030807,12,광주광역시 북구 첨단연신로30번길 53 -,2025,20260319001159,57377286181.0,32026596164.0,46002760622.0,119613175533.0,45135547656.0,57358717233.0,32026596164.0,46002121267.0,120624448606.0,45129144888.0,주요계정
00100939,강남제비스코(주),000860,Y,20411,1801110003391,6058103330,19520716,12,"부산광역시 부산진구 중앙대로 639 18층(범천동, 엠디엠타워)",2025,20260318001400,598552862276.0,643137092555.0,638789180998.0,974015674336.0,626826378610.0,272938057132.0,313072053266.0,319251826894.0,432520213400.0,301753979097.0,주요계정
00135777,신대양제지(주),016590,Y,172,1301110008789,1348102858,19821217,12,경기도 안산시 단원구 별망로 129 -,2025,20260319001044,639529019559.0,658502364521.0,645359891647.0,922899070325.0,647797091909.0,195697398764.0,217560980424.0,218069628022.0,439506502370.0,210442669070.0,주요계정
00562360,에코볼트(주),097780,K,303,1358110109364,1248626275,20041118,12,충청남도 아산시 음봉면 산동로 433-31 -,2025,20260318000446,217426570735.0,202917689820.0,180164482428.0,253843277165.0,200169580994.0,186521190772.0,138886819687.0,49045561532.0,237548985876.0,124817857330.0,주요계정
01219155,(주)네오크레마,311390,K,108,1101113594763,2158693463,20070108,12,"서울특별시 강남구 언주로93길 27 12층(역삼동, 아시아미디어센터)",2025,20260318001614,81943689101.0,40313599873.0,24866771855.0,181836812241.0,49041353610.0,29630046588.0,23821692053.0,24851842286.0,95550693575.0,26101193642.0,주요계정
01326279,(주)아이엘,307180,K,284,1101116859099,8818801236,20180831,12,충청남도 천안시 동남구 수신면 장산동길 32 아이엘사이언스 천안공장,2025,20260324000015,102864055822.0,83215639985.0,39078135188.0,154697625359.0,75052610332.0,20525710193.0,30028018260.0,18073875687.0,100391090700.0,22875868047.0,주요계정
00114154,디와이덕양(주),024900,Y,303,1812110000922,6208101234,19770711,12,울산광역시 북구  효암로 366,2025,20260317000660,1738072339439.0,1883286365934.0,1875890050635.0,590839092949.0,1832416252003.0,1723701715475.0,1879199345534.0,1839599926929.0,578835929350.0,1814166995979.0,주요계정
00137207,(주)유니켐,011330,Y,303,1301110011807,1348103920,19760427,12,경기도 안산시 단원구 해봉로 38,2025,20260325000515,106243075628.0,68216069343.0,108288136804.0,226738055850.0,94249093925.0,105735908458.0,68216069343.0,108288136804.0,225026387967.0,94080038202.0,주요계정
00426086,티케이지휴켐스(주),069260,Y,2049,1101112611906,2018176228,20020915,12,서울특별시 중구 마른내로 27 타워107 15층,2025,20260402002347,1127691137096.0,1188238697698.0,1052689288463.0,1168210236084.0,1122873041086.0,1082236125709.0,1178503410670.0,1052689288463.0,1069435393535.0,1104476274947.0,주요계정
00303703,(주)씨에스,065770,K,2642,1101111644809,2158174874,19990203,12,경기도 성남시 분당구 판교로228번길 15 윈스동 8층(삼평동 판교세븐벤처밸리1),2025,20260319001412,23640234124.0,37172496286.0,33661402007.0,19055924565.0,31491377472.0,22614036334.0,38122490740.0,33661402007.0,18608262873.0,31465976360.0,주요계정
00899459,(주)레이언스,228850,K,27111,1348110216516,1248713025,20110502,12,경기도 화성시 삼성1로1길 14 &nbsp,2025,20260316001022,114722998848.0,125563733952.0,142985961678.0,261215994854.0,127757564826.0,78784852539.0,93801599830.0,115161034283.0,252121593537.0,95915828884.0,주요계정
00522007,(주)크리스에프앤씨,110790,K,1419,1101111572612,2078152490,19980806,12,서울특별시 강남구 도곡로 176,2025,20260331003421,311944979108.0,331280497035.0,367042824810.0,845864908512.0,336756100318.0,314218387790.0,330060614717.0,365432905060.0,686373671406.0,336570635856.0,주요계정
00108649,(주)티피씨로보틱스,048770,K,29142,1101110245575,1098114912,19790123,12,인천광역시 서구 갑문2로 39 (오류동) 단해창도클러스터,2025,20260319000001,86327967145.0,86444286561.0,86177095415.0,106726399881.0,86316449707.0,73109666559.0,75478964134.0,75488874618.0,95684589274.0,74692501770.0,주요계정
00526951,(주)신화프리텍,095190,K,259,1943110012186,6088151660,20030320,12,경상남도 창원시 성산구 웅남로 767 (남산동),2025,20260316000795,,,,,,92505989386.0,85434971594.0,101463362603.0,233775888973.0,93134774528.0,주요계정
01157846,(주)바이오포트코리아,188040,K,108,1801110500991,6068189006,20041111,12,부산광역시 기장군 장안읍 반룡산단1로 36,2025,20260318001675,70879747598.0,73346275464.0,68699069507.0,57284115425.0,70975030856.0,69164437799.0,72658248841.0,68699069507.0,56841766458.0,70173918716.0,주요계정
00197759,미래산업(주),025560,Y,27219,1243110030413,3128115889,19901226,12,충청남도 천안시 서북구 백석공단7로 65 (백석동),2025,20260319001166,50777866585.0,27041833124.0,21739463482.0,152351412994.0,33186387730.0,48895818237.0,27300388569.0,20374295315.0,148562773455.0,32190167374.0,주요계정
00962922,(주)팬젠,222110,K,212,1311110248194,1298642227,20100129,12,"경기도 수원시 영통구 신원로 306, 2동 4층(원천동 영통이노플렉스) &nbsp",2025,20260422000484,,,,,,13416632780.0,14672686810.0,7315125370.0,32700285210.0,11801481653.0,주요계정
00298377,(주)아이씨디,040910,K,29271,1301110058560,1248170233,20000226,12,경기도 안성시  대덕면 만세로 274,2025,20260320000723,197041477697.0,147615670947.0,62273750997.0,144397432698.0,135643633214.0,172867810330.0,129948041437.0,47046487283.0,131430000803.0,116620779683.0,주요계정
00809429,(주)뉴온,123840,K,108,1101114305614,1078733496,20100323,12,경기도 성남시 중원구 갈마치로 302 907호,2025,20260320001292,48163918636.0,10474118116.0,0.0,118735536277.0,19546012251.0,48154988467.0,10351779116.0,0.0,116551845215.0,19502255861.0,주요계정
00958451,한선엔지니어링(주),452280,K,259,1801110796665,6038179945,20120222,12,부산광역시 강서구 녹산산단381로 80 -,2025,20260319000779,,,,,,63216280322.0,48541119085.0,47752548300.0,140596237213.0,53169982569.0,주요계정
00153524,태림포장(주),011280,Y,1721,1301110010015,1338122623,19760412,12,경기도 시흥시 공단1대로379번안길 74,2025,20260319001237,753896340000.0,715375066000.0,719597767000.0,685971528000.0,729623057667.0,713412669000.0,680088172000.0,678112041000.0,633056172000.0,690537627333.0,주요계정
